cluster,level1_category,level2_category,level3_category,顏色,L1,L2,L3,品牌,品號,商品名稱
FMCG,Beauty,Beauty Tools,Others,黃,個人清潔,Kenvue,館長推薦,Aveeno 艾惟諾,12817503,【Aveeno 艾惟諾】超值2入-燕麥煥光奇肌磨砂膏(225gx2)
FMCG,Beauty,Beauty Tools,Others,黃,個人清潔,舒潔,靠得住Kotex,Kotex 靠得住,12830115,【Kotex 靠得住】12包17.5cm 安全瞬吸護墊(24片x12包)
FMCG,Beauty,Beauty Tools,Others,黃,個人清潔,innisfree,館長推薦,innisfree,12838573,【innisfree】橄欖維他命E潔面乳150g(共300g/2入組)
FMCG,Beauty,Beauty Tools,Others,黃,個人清潔,KERASTASE 巴黎卡詩,品項分類,KERASTASE 巴黎卡詩,12850071,【KERASTASE 巴黎卡詩】髮浴250ml二入組(黑鑽極萃逆時)
FMCG,Beauty,Beauty Tools,Others,黃,個人清潔,AVEDA,館長推薦,AVEDA,12858761,【AVEDA】蘊活煥欣豐盈組(蘊活煥欣/蘊活淨瑕/花植結構/蘊活光萃 5款任選+養髮精華150ml_頭皮保養 豐盈蓬鬆)
FMCG,Beauty,Beauty Tools,Others,黃,個人清潔,L’OREAL 巴黎萊雅PRO,品項分類,L’OREAL 巴黎萊雅PRO,12881600,【巴黎萊雅PRO】絲漾博吸金喚彩髮膜 250ml 雙入組(瞬順髮膜/護髮/柔順/抗毛躁/肖戰推薦)
FMCG,Beauty,Beauty Tools,Others,黃,個人清潔,舒潔,靠得住Kotex,Kotex 靠得住,12884157,【Kotex 靠得住】6大包14.5cm 草本抑菌護墊(56片x6包)
FMCG,Beauty,Beauty Tools,Others,黃,個人清潔,舒潔,靠得住Kotex,Kotex 靠得住,12884159,【Kotex 靠得住】6大包23cm 草本抑菌日用衛生棉(17片x6包)
FMCG,Beauty,Beauty Tools,Others,黃,個人清潔,KERASTASE 巴黎卡詩,品項分類,KERASTASE 巴黎卡詩,12884386,【KERASTASE 巴黎卡詩】黑鑽極萃逆時髮膜200ml+白鑽升肽重建髮膜 200ml
FMCG,Beauty,Beauty Tools,Others,藍,綠色生活,母嬰用品｜安心無毒,嬰兒居家用品,PARASOL,12901844,【PARASOL】總代理｜進化版_Clear+Dry 新科技水凝尿布 禮盒組 黏貼型NB-L / 綠活集點加價購(2包/箱)
FMCG,Beauty,Beauty Tools,Others,藍,綠色生活,母嬰用品｜安心無毒,嬰兒居家用品,PARASOL,12901845,【PARASOL】總代理｜進化版_Clear+Dry® 新科技水凝尿布 禮盒組 (黏貼型XL)
FMCG,Beauty,Beauty Tools,Others,藍,綠色生活,母嬰用品｜安心無毒,嬰兒居家用品,PARASOL,12901848,【PARASOL】總代理｜進化版_Clear+Dry® 新科技水凝果凍褲 禮盒組 褲型尿布L-XXL(2包/箱)
FMCG,Beauty,Beauty Tools,Others,藍,綠色生活,母嬰用品｜安心無毒,嬰兒居家用品,PARASOL,12901849,【PARASOL】總代理｜進化版_Clear+Dry® 新科技水凝果凍褲 囤貨箱購組 褲型尿布L-XXL(2包/箱)
FMCG,Beauty,Beauty Tools,Others,黃,個人清潔,LG生活健康Health Care,口腔保健專區,麗奇,12912103,【麗奇】麗奇齒科專家牙間刷10入(EXTRA TIGHT纖細SS/MICRO TIGHT極細SSSS)
FMCG,Beauty,Beauty Tools,Others,藍,綠色生活,THE BODY SHOP,身體頭髮系列,THE BODY SHOP 美體小舖,12938185,【THE BODY SHOP 美體小舖】漾綠麝香身體芳香菁露-100ML(芳香噴霧/香水)
FMCG,Beauty,Beauty Tools,Others,黃,個人清潔,AVEDA,館長推薦,AVEDA,12958802,【AVEDA】蘊活淨瑕頭皮調理組(蘊活煥欣/蘊活淨瑕/花植結構/蘊活光萃 6款任選+蘊活淨瑕頭皮調理液100mll)
FMCG,Beauty,Beauty Tools,Others,黃,個人清潔,AVEDA,館長推薦,AVEDA,12958808,【AVEDA】花植結構深層護髮組(蘊活煥欣/蘊活淨瑕/花植結構/蘊活光萃 6款任選＋花植結構重鍵護髮膜200ml)
FMCG,Beauty,Beauty Tools,Others,藍,綠色生活,AVEDA,館長推薦,AVEDA,12958865,【AVEDA】愛在這禮1＋1自選組(蘊活煥欣/蘊活淨瑕/花植結構/蘊活光萃 6款任選＋頭皮護理小髮寶 任選)
FMCG,Beauty,Beauty Tools,Others,黃,保健/醫療,DHC日本保健NO.1,館長推薦,DHC,12987368,【DHC】持續型維他命C 30日份(120粒/包 緩釋型 持久 長效)
FMCG,Beauty,Beauty Tools,Others,黃,保健/醫療,DHC日本保健NO.1,館長推薦,DHC,12987369,【DHC】紅潤鐵素 30日份(60粒/包 維生素 B12 葉酸 血紅素鐵)
FMCG,Beauty,Beauty Tools,Others,黃,個人清潔,Kenvue,歐碧o.b.,o.b. 歐碧,13000350,【o.b. 歐碧】超值6件組-衛生棉條16條x6盒(普通型/迷你型任選_指入型/非導管)
FMCG,Beauty,Beauty Tools,Others,黃,個人清潔,Kenvue,歐碧o.b.,o.b. 歐碧,13000355,【o.b. 歐碧】超值6件組-衛生棉條量多夜安型(16條x6盒_指入型/非導管)
FMCG,Beauty,Beauty Tools,Others,黃,個人清潔,AVEDA,館長推薦,AVEDA,13003863,【AVEDA】寧·紓壓浴鹽454g(呼吸零壓力的舒緩純香)
FMCG,Beauty,Beauty Tools,Others,黃,保健/醫療,DHC日本保健NO.1,功能分類,DHC,13020104,【DHC】持續型維他命C 30日份 3入組(120粒/包 緩釋型 持久 長效)
FMCG,Beauty,Beauty Tools,Others,黃,保健/醫療,DHC日本保健NO.1,館長推薦,DHC,13061761,【DHC】維他命C+B2 30日份3包組+持續型維他命C 30日份3包組
FMCG,Beauty,Beauty Tools,Others,黃,保健/醫療,DHC日本保健NO.1,功能分類,DHC,13066782,【DHC】持續型維他命C 30日份 6入組(120粒/包 緩釋型 持久 長效)
FMCG,Beauty,Beauty Tools,Others,黃,個人清潔,L’OREAL 巴黎萊雅PRO,品項分類,L’OREAL 巴黎萊雅PRO,13082479,【L’OREAL 巴黎萊雅PRO】絲漾博吸金喚彩髮膜 250ml(瞬順髮膜/護髮/柔順/抗毛躁/髮膜/肖戰推薦)
FMCG,Beauty,Beauty Tools,Others,黃,保健/醫療,DHC日本保健NO.1,功能分類,DHC,13084564,【DHC】維他命B群 30日份3包組+持續型維他命C 30日份3包組
FMCG,Beauty,Beauty Tools,Others,黃,保健/醫療,DHC日本保健NO.1,館長推薦,DHC,13084667,【DHC】晶亮不疲累組(紅藻萃取物蝦紅素30日份+藍莓精華30日份)
FMCG,Beauty,Beauty Tools,Others,黃,個人清潔,Gennie's奇妮,專業孕產用品/寢具,Gennies 奇妮,13084964,【Gennies 奇妮】Ginger Care 薑精油胺基酸手工皂70g
FMCG,Beauty,Beauty Tools,Others,藍,綠色生活,母嬰用品｜安心無毒,嬰兒居家用品,PARASOL,13089854,【PARASOL】進化版｜Clear+Dry 新科技水凝尿布 禮盒3箱組 黏貼型XL(2包/箱)
FMCG,Beauty,Beauty Tools,Others,藍,綠色生活,母嬰用品｜安心無毒,嬰兒居家用品,PARASOL,13089855,【PARASOL】總代理｜進化版_Clear+Dry 新科技水凝果凍褲 禮盒3箱組 褲型尿布L-XXL(2包/箱)
FMCG,Beauty,Beauty Tools,Others,藍,綠色生活,母嬰用品｜安心無毒,嬰兒居家用品,PARASOL,13089856,【PARASOL】總代理｜進化版_Clear+Dry 新科技水凝果凍褲 囤貨箱購3箱組 褲型尿布L-XXL(2包/箱)
FMCG,Beauty,Beauty Tools,Others,黃,保健/醫療,DHC日本保健NO.1,功能分類,DHC,13163453,【DHC】維他命C+B2 30日份6入組(60粒/入 抗氧 高濃度 B2)
FMCG,Beauty,Beauty Tools,Others,黃,個人清潔,Unilever聯合利華,館長推薦,LUX 麗仕,13179897,【LUX 麗仕】精油香氛沐浴乳補充包650ml(媚惑幽香/水嫩柔膚/嫵媚迷香)
FMCG,Beauty,Beauty Tools,Others,黃,個人清潔,Unilever聯合利華,館長推薦,LUX 麗仕,13179898,【LUX 麗仕】植萃系列精油香氛沐浴露 550ml(多款任選)
FMCG,Beauty,Beauty Tools,Others,黃,個人清潔,Unilever聯合利華,館長推薦,Dove 多芬,13179900,【Dove 多芬】日本植萃系列沐浴乳500gx1入(薰衣草/白茉莉)
FMCG,Beauty,Beauty Tools,Others,黃,個人清潔,Unilever聯合利華,館長推薦,LUX 麗仕,13179901,【LUX 麗仕】山茶花新上市-精油香氛沐浴乳900/1000ml(多款任選)
FMCG,Beauty,Beauty Tools,Others,黃,個人清潔,Unilever聯合利華,館長推薦,CLEAR 淨,13179902,【CLEAR 淨】男士平衡控油沐浴露720gx1入(淨澈酷爽/海洋調香/活力運動/深層控油)
FMCG,Beauty,Beauty Tools,Others,黃,個人清潔,Unilever聯合利華,日本銷售NO.1-LUX,LUX 麗仕,13188898,【LUX 麗仕】香氛皂80gX144入/箱(水嫩柔膚/煥活冰爽/媚惑幽香)
FMCG,Beauty,Beauty Tools,Others,黃,保健/醫療,DHC日本保健NO.1,館長推薦,DHC,13194952,【DHC】紅嫩美容組(紅潤鐵素30日份+維他命B群30日份)
FMCG,Beauty,Beauty Tools,Others,藍,綠色生活,母嬰用品｜安心無毒,嬰兒居家用品,PARASOL,13195306,【PARASOL】總代理｜新科技水凝尿布 黏貼型 NB-XL(輕巧體驗包)
FMCG,Beauty,Beauty Tools,Others,藍,綠色生活,母嬰用品｜安心無毒,嬰兒居家用品,PARASOL,13196105,【PARASOL】總代理｜進化版_Clear+Dry 新科技水凝尿布 禮盒2箱組 黏貼型NB-L(2包/箱)
FMCG,Beauty,Beauty Tools,Others,藍,綠色生活,母嬰用品｜安心無毒,嬰兒居家用品,PARASOL,13196106,【PARASOL】進化版｜Clear+Dry 新科技水凝尿布 禮盒2箱組 黏貼型XL(2包/箱)
FMCG,Beauty,Beauty Tools,Others,藍,綠色生活,母嬰用品｜安心無毒,嬰兒居家用品,PARASOL,13196107,【PARASOL】總代理｜進化版_Clear+Dry 新科技水凝果凍褲 禮盒2箱組 褲型尿布L-XXL(2包/箱)
FMCG,Beauty,Beauty Tools,Others,藍,綠色生活,母嬰用品｜安心無毒,嬰兒居家用品,PARASOL,13196108,【PARASOL】總代理｜進化版_Clear+Dry 新科技水凝果凍褲 囤貨箱購2箱組 褲型尿布L-XXL(2包/箱)
FMCG,Beauty,Beauty Tools,Others,黃,個人清潔,Unilever聯合利華,日本銷售NO.1-LUX,LUX 麗仕,13203032,【LUX 麗仕】植萃系列精油香氛沐浴露 550mlx3入(多款任選)
FMCG,Beauty,Beauty Tools,Others,黃,個人清潔,Unilever聯合利華,日本銷售NO.1-LUX,LUX 麗仕,13203033,【LUX 麗仕】植萃系列精油香氛沐浴露 550mlx5入(多款任選)
FMCG,Beauty,Beauty Tools,Others,黃,個人清潔,LG生活健康Health Care,Dr.Groot健髮專家,Dr.Groot,13243705,【Dr.Groot】勁涼頭皮養護精華(80mlX2入組)
FMCG,Beauty,Beauty Tools,Others,黃,保健/醫療,DHC日本保健NO.1,成分分類,DHC,13276237,【DHC】葉酸30日份 6入組(30粒/包)
FMCG,Beauty,Beauty Tools,Others,黃,保健/醫療,DHC日本保健NO.1,功能分類,DHC,13276239,【DHC】維他命D 30日份 5入組(30粒/包)
FMCG,Beauty,Beauty Tools,Others,黃,個人清潔,舒潔,靠得住Kotex,Kotex 靠得住,13277816,【Kotex 靠得住】32入-導管式衛生棉條(多種尺寸可選、小盒組)
FMCG,Beauty,Beauty Tools,Others,黃,個人清潔,Kanebo佳麗寶 東方美集團,品牌總覽,RMK,13323566,【RMK】卸眼露 145mL
FMCG,Beauty,Beauty Tools,Others,黃,個人清潔,KERASTASE 巴黎卡詩,產品系列,KERASTASE 巴黎卡詩,13364350,【KERASTASE 巴黎卡詩】髮浴250ml二入組(白鑽升+粉漾清爽型)
FMCG,Beauty,Beauty Tools,Others,黃,個人清潔,L’OREAL 巴黎萊雅PRO,功能分類,L’OREAL 巴黎萊雅PRO,13411868,【L’OREAL 巴黎萊雅PRO】絲芮雅活力啟動精粹 90ml 囤貨組 (建髮小藍瓶/養髮/控油/頭皮精華/頭皮調理)
FMCG,Beauty,Beauty Tools,Others,黃,個人清潔,L’OREAL 巴黎萊雅PRO,產品系列,L’OREAL 巴黎萊雅PRO,13428077,【L’OREAL 巴黎萊雅PRO】絲芮雅活力啟動精粹90ml送90ml (建髮小藍瓶/養髮/控油/頭皮調理精華)
FMCG,Beauty,Beauty Tools,Others,藍,綠色生活,綠色生活館│有機認證•環保減塑,美妝保養,method 美則,13436218,【method 美則】感官身體乳-純粹寧靜414ml(舒緩、保濕乳液、修護潤膚乳)
FMCG,Beauty,Beauty Tools,Others,黃,個人清潔,innisfree,身體保養,innisfree,13455902,【INNISFREE】我的秀髮-奇蹟修護精華油 100ml(2入組/受損髮質適用)
FMCG,Beauty,Beauty Tools,Others,黃,個人清潔,innisfree,肌膚需求,innisfree,13478290,【innisfree】綠茶保濕胺基酸潔面乳150g(3入組)
FMCG,Beauty,Beauty Tools,Others,黃,保健/醫療,DHC日本保健NO.1,功能分類,DHC,13540546,【DHC】持續型維他命B群 30日份(60粒/包 高單位B群 緩釋型 長效)
FMCG,Beauty,Beauty Tools,Others,黃,個人清潔,L’OREAL 巴黎萊雅PRO,品項分類,L’OREAL 巴黎萊雅PRO,13556390,【L’OREAL 巴黎萊雅PRO】吸金護色經典髮膜雙入組(吸金髮膜250ml+護色髮膜250ml)
FMCG,Beauty,Beauty Tools,Others,黃,個人清潔,Kanebo佳麗寶 東方美集團,館長推薦,CHIC CHOC,13558075,【CHIC CHOC】花萃柔淨唇露 80mL(卸妝)*
FMCG,Beauty,Beauty Tools,Others,黃,個人清潔,Kanebo佳麗寶 東方美集團,館長推薦,RMK,13584093,【RMK】海藍SPA潔顏冰砂 100g(去角質)
FMCG,Beauty,Beauty Tools,Others,藍,綠色生活,母嬰用品｜安心無毒,嬰兒居家用品,麗貝樂,13617405,【麗貝樂】Comfort黏貼型紙尿褲 NB-1 (1號4片x4包/ 2-5kg適用)_箱購
FMCG,Beauty,Beauty Tools,Others,黃,個人清潔,AVEDA,館長推薦,AVEDA,13636842,【AVEDA】蘊活淨瑕瞬效舒緩膜 150ml(全新療癒系頭皮小護士)
FMCG,Beauty,Beauty Tools,Others,黃,個人清潔,六甲村,館長推薦,Mammy Village 六甲村,13679792,【Mammy Village 六甲村】Always Ready待產包｜超值組(待產用品/防溢乳墊/清淨棉/產褥墊/看護墊/免洗內褲)
FMCG,Beauty,Beauty Tools,Others,黃,保健/醫療,DHC日本保健NO.1,功能分類,DHC,13696060,【DHC】B+C持續組(持續型維他命C 30日份+持續型維他命B群 30日份)
FMCG,Beauty,Beauty Tools,Others,黃,保健/醫療,DHC日本保健NO.1,功能分類,DHC,13696061,【DHC】持續型維他命B群 30日份 3入組(60粒/包 改善疲勞 補充體力 日本原裝進口)
FMCG,Beauty,Beauty Tools,Others,黃,個人清潔,專科,本月主打,專科,13720045,【專科】淨荳煥膚修護精華 30ml
FMCG,Beauty,Beauty Tools,Others,黃,個人清潔,專科,本月主打,專科,13720046,【專科】淨荳煥膚修護凝露 50g
FMCG,Beauty,Beauty Tools,Others,藍,綠色生活,母嬰用品｜安心無毒,嬰兒居家用品,麗貝樂,13729110,【麗貝樂】Comfort黏貼型紙尿褲 S (3號30片x6包/ 5-8kg適用)_箱購
FMCG,Beauty,Beauty Tools,Others,黃,個人清潔,舒潔,靠得住Kotex,Kotex 靠得住,13823362,【Kotex 靠得住】日用懶人褲14包(日拋生理褲x1+瞬吸替換棉x4/包 S-XL)
FMCG,Beauty,Beauty Tools,Others,黃,個人清潔,Kanebo佳麗寶 東方美集團,品牌總覽,Kanebo 佳麗寶,13831809,【Kanebo 佳麗寶】KANEBO 寵愛呵護身體磨砂膏 220g(大K_去角質)
FMCG,Beauty,Beauty Tools,Others,黃,個人清潔,3M,館長推薦,3M,13837723,【3M】柔韌潔牙線補充包(30mx3)
FMCG,Beauty,Beauty Tools,Others,黃,個人清潔,3M,居家生活│個人用品,3M,13837724,【3M】柔韌潔牙線馬卡龍造型_30mx3(四色任選)
FMCG,Beauty,Beauty Tools,Others,藍,綠色生活,綠色生活館│有機認證•環保減塑,美妝保養,method 美則,13850616,【method 美則】感官身體乳-就是滋潤414ml(舒緩、保濕乳液、修護潤膚乳)
FMCG,Beauty,Beauty Tools,Others,黃,個人清潔,3M,館長推薦,3M,13859052,【3M】柔韌潔牙線補充包三卡(30mx9顆)
FMCG,Beauty,Beauty Tools,Others,黃,個人清潔,3M,館長推薦,3M,13859053,【3M】柔韌潔牙線補充包四卡(30mx12顆)
FMCG,Beauty,Beauty Tools,Others,黃,個人清潔,3M,館長推薦,3M,13859054,【3M】柔韌潔牙線馬卡龍造型三卡裝_四色任選(3顆潔牙線+6顆補充包)
FMCG,Beauty,Beauty Tools,Others,黃,個人清潔,CSD 中衛,依功能分類,CSD 中衛,13916859,【CSD 中衛】IKIGAI 牙粉-龍井苑(35g/瓶)
FMCG,Beauty,Beauty Tools,Others,黃,個人清潔,CSD 中衛,依功能分類,CSD 中衛,13916861,【CSD 中衛】IKIGAI 牙粉-石榴薄荷(35g/瓶)
FMCG,Beauty,Beauty Tools,Others,黃,個人清潔,KERASTASE 巴黎卡詩,產品系列,KERASTASE 巴黎卡詩,13934740,【KERASTASE 巴黎卡詩】黑鑽極萃逆時髮膜200ml雙入組(卡詩髮膜/護髮/修護)
FMCG,Beauty,Beauty Tools,Others,黃,個人清潔,Kanebo佳麗寶 東方美集團,館長推薦,SUQQU,13935479,【SUQQU】潔淨煥顏磨砂膏 100g(加贈潔面乳_去角質)
FMCG,Beauty,Beauty Tools,Others,黃,個人清潔,Kenvue,李施德霖,Listerine 李施德霖,14008474,【Listerine 李施德霖】超值3入-速效口腔清新噴霧7.7ml(舒涼薄荷/沁涼薄荷)
FMCG,Beauty,Beauty Tools,Others,黃,個人清潔,3M,館長推薦,3M,14014572,【3M】柔韌潔牙線馬卡龍造型2卡裝_四色任選(2顆潔牙線+4顆補充包)
FMCG,Beauty,Beauty Tools,Others,黃,個人清潔,LG生活健康Health Care,館長推薦,ON THE BODY,14058148,【ON THE BODY】SPA沐浴露600gX4入(任選)
FMCG,Beauty,Beauty Tools,Others,黃,個人清潔,3M,館長推薦,3M,14061144,【3M】細滑牙線棒分享包150支-ECO包裝
FMCG,Beauty,Beauty Tools,Others,黃,個人清潔,3M,館長推薦,3M,14061146,【3M】細滑牙線棒薄荷木糖醇分享包135支-ECO包裝
FMCG,Beauty,Beauty Tools,Others,黃,個人清潔,3M,居家生活│個人用品,3M,14061147,【3M】細滑牙線棒薄荷木糖醇盒裝156支-ECO包裝
FMCG,Beauty,Beauty Tools,Others,黃,個人清潔,3M,居家生活│個人用品,3M,14061148,【3M】細滑牙線棒雙線分享包135支_ECO包裝
FMCG,Beauty,Beauty Tools,Others,黃,個人清潔,3M,館長推薦,3M,14061149,【3M】細滑牙線棒雙線單支裝分享包90支_ECO包裝
FMCG,Beauty,Beauty Tools,Others,黃,個人清潔,3M,居家生活│個人用品,3M,14061151,【3M】細滑牙線棒盒裝180支-ECO包裝
FMCG,Beauty,Beauty Tools,Others,黃,個人清潔,3M,館長推薦,3M,14061152,【3M】細滑牙線棒雙線盒裝156支_ECO包裝
FMCG,Beauty,Beauty Tools,Others,黃,個人清潔,SABON,明星三部曲,SABON,14119887,【SABON】官方直營 沁柚莫西多沐浴油500ml(限量系列)
FMCG,Beauty,Beauty Tools,Others,黃,個人清潔,SABON,明星三部曲,SABON,14119898,【SABON】官方直營 沁柚莫西多明星三部曲推薦組(限量系列)
FMCG,Beauty,Beauty Tools,Others,黃,個人清潔,Soapberry 古寶無患子,館長推薦,古寶無患子,14128459,【古寶無患子】三效潔顏洗髮沐浴露500g(三合一沐浴/木質調/洗臉洗髮沐浴)
FMCG,Beauty,Beauty Tools,Others,黃,個人清潔,舒潔,靠得住Kotex,Kotex 靠得住,14159339,【Kotex 靠得住】茶樹沁涼褲(2 X 12包)
FMCG,Beauty,Beauty Tools,Others,黃,個人清潔,LG生活健康Health Care,Dr.Groot健髮專家,Dr.Groot,14165329,【Dr.Groot】玻尿酸健髮頭皮精華100ml任選2入(豐盈/酷涼)
FMCG,Beauty,Beauty Tools,Others,黃,個人清潔,3M,館長推薦,3M,14170967,【3M】細柔牙間刷20支入(刷頭可彎曲/6種尺寸選擇)
FMCG,Beauty,Beauty Tools,Others,黃,個人清潔,3M,居家生活│個人用品,3M,14177478,【3M】雙線牙線棒補充包350支_ECO包裝
FMCG,Beauty,Beauty Tools,Others,黃,個人清潔,3M,居家生活│個人用品,3M,14177480,【3M】薄荷牙線棒補充包350支_ECO包裝
FMCG,Beauty,Beauty Tools,Others,黃,個人清潔,3M,館長推薦,3M,14177484,【3M】細滑牙線棒1050支_ECO包裝(雙線1050支 或 薄荷單線1050支 擇一)
FMCG,Beauty,Beauty Tools,Others,黃,個人清潔,3M,館長推薦,3M,14177486,【3M】細滑牙線棒補充包1200支_ECO包裝
FMCG,Beauty,Beauty Tools,Others,黃,個人清潔,3M,居家生活│個人用品,3M,14177488,【3M】細滑牙線棒補充包400支_ECO包裝
FMCG,Beauty,Beauty Tools,Others,黃,個人清潔,SABON,明星三部曲,SABON,14207634,【SABON】官方直營 沁柚莫西多三部曲限量組(沐浴油500ml+身體磨砂膏320g+保濕護手身體凝凍200ml)
FMCG,Beauty,Beauty Tools,Others,黃,個人清潔,hoi! 好好生活,香氛日用,hoi! 好好生活,14274024,【hoi! 好好生活】任選2件超值組日京山風+實驗室香氛賦活洗髮露/沐浴乳/髮膜/乳液(500ml)
FMCG,Beauty,Beauty Tools,Others,黃,個人清潔,CLINIQUE 倩碧,館長推薦,CLINIQUE 倩碧,14275208,【CLINIQUE 倩碧】男仕竹炭極致深層潔淨組(男仕竹炭淨化洗面膠200m/淨化毛孔/控油去汙/洗去髒污油脂)
FMCG,Beauty,Beauty Tools,Others,黃,個人清潔,舒潔,靠得住Kotex,Kotex 靠得住,14284063,【Kotex 靠得住】2盒組-導管式衛生棉條(多種尺寸可選)
FMCG,Beauty,Beauty Tools,Others,藍,綠色生活,Unilever聯合利華,館長推薦,SNUGGLE,14286854,【SNUGGLE】熊寶貝天然溫和護衣芳香豆補充包 280/300ml(佛手柑/法國玫瑰/梔子花/藍風鈴/青檸/鼠尾草)
FMCG,Beauty,Beauty Tools,Others,藍,綠色生活,Unilever聯合利華,館長推薦,SNUGGLE,14286855,【SNUGGLE】熊寶貝天然溫和護衣芳香豆罐裝 350ml(法國玫瑰X茉莉/藍風鈴X白麝香)
FMCG,Beauty,Beauty Tools,Others,藍,綠色生活,Unilever聯合利華,館長推薦,SNUGGLE,14286856,【SNUGGLE】熊寶貝天然溫和護衣芳香豆補充包 300ml 2入組(佛手柑/法國玫瑰/梔子花/藍風鈴/青檸/鼠尾草)
FMCG,Beauty,Beauty Tools,Others,黃,個人清潔,ORIGINS 品木宣言,館長推薦,ORIGINS 品木宣言,14292858,【ORIGINS 品木宣言】蘋果奇肌翻轉潔淨膏 125ml
FMCG,Beauty,Beauty Tools,Others,藍,綠色生活,Unilever聯合利華,館長推薦,SNUGGLE,14318837,【SNUGGLE】熊寶貝天然溫和護衣芳香豆補充包 300ml 8入組(五款任選)
FMCG,Beauty,Beauty Tools,Others,黃,個人清潔,Kanebo佳麗寶 東方美集團,館長推薦,Kanebo 佳麗寶,14351787,【Kanebo 佳麗寶】卸眼露 120mL 4入組
